timestamp,P,I(t),Tamb
2023-10-27 04:00:00+00:00,0.0,0.0,10.52
2023-10-27 05:00:00+00:00,0.0,0.0,10.23
2023-10-27 06:00:00+00:00,0.0,0.0,10.47
2023-10-27 07:00:00+00:00,6.16,27.96,9.6
2023-10-27 08:00:00+00:00,29.05,88.75,10.51
2023-10-27 09:00:00+00:00,40.49,117.87,12.0
2023-10-27 10:00:00+00:00,199.02,514.53,12.45
2023-10-27 11:00:00+00:00,99.12,262.94,13.22
2023-10-27 12:00:00+00:00,95.52,254.76,13.63
2023-10-27 13:00:00+00:00,224.09,587.47,14.16
2023-10-27 14:00:00+00:00,113.99,300.77,14.42
2023-10-27 15:00:00+00:00,32.52,98.88,13.54
2023-10-27 16:00:00+00:00,0.0,5.56,12.99
2023-10-27 17:00:00+00:00,0.0,0.0,12.41
2023-10-27 18:00:00+00:00,0.0,0.0,11.92
2023-10-27 19:00:00+00:00,0.0,0.0,10.92
2023-10-27 20:00:00+00:00,0.0,0.0,10.75
2023-10-27 21:00:00+00:00,0.0,0.0,10.45
2023-10-27 22:00:00+00:00,0.0,0.0,9.79
2023-10-27 23:00:00+00:00,0.0,0.0,9.6
2023-10-28 00:00:00+00:00,0.0,0.0,9.99
2023-10-28 01:00:00+00:00,0.0,0.0,10.6
2023-10-28 02:00:00+00:00,0.0,0.0,11.04
2023-10-28 03:00:00+00:00,0.0,0.0,11.07
2023-10-28 04:00:00+00:00,0.0,0.0,11.08
2023-10-28 05:00:00+00:00,0.0,0.0,10.87
2023-10-28 06:00:00+00:00,0.0,0.0,10.65
2023-10-28 07:00:00+00:00,16.94,59.54,10.39
2023-10-28 08:00:00+00:00,24.3,76.87,11.07
2023-10-28 09:00:00+00:00,127.13,328.76,12.19
2023-10-28 10:00:00+00:00,81.82,219.61,13.39
2023-10-28 11:00:00+00:00,47.15,135.71,14.34
2023-10-28 12:00:00+00:00,12.08,45.43,15.09
2023-10-28 13:00:00+00:00,10.43,40.79,15.2
2023-10-28 14:00:00+00:00,9.46,38.01,15.02
2023-10-28 15:00:00+00:00,1.84,13.91,14.79
2023-10-28 16:00:00+00:00,2.21,16.02,14.1
2023-10-28 17:00:00+00:00,0.0,0.0,13.29
2023-10-28 18:00:00+00:00,0.0,0.0,13.19
2023-10-28 19:00:00+00:00,0.0,0.0,13.25
2023-10-28 20:00:00+00:00,0.0,0.0,13.36
2023-10-28 21:00:00+00:00,0.0,0.0,13.98
2023-10-28 22:00:00+00:00,0.0,0.0,14.07
2023-10-28 23:00:00+00:00,0.0,0.0,13.92
2023-10-29 00:00:00+00:00,0.0,0.0,13.85
2023-10-29 01:00:00+00:00,0.0,0.0,13.71
2023-10-29 02:00:00+00:00,0.0,0.0,13.48
2023-10-29 03:00:00+00:00,0.0,0.0,13.07
2023-10-29 04:00:00+00:00,0.0,0.0,12.54
2023-10-29 05:00:00+00:00,0.0,0.0,11.99
2023-10-29 06:00:00+00:00,0.0,0.0,11.58
2023-10-29 07:00:00+00:00,47.0,142.16,11.95
2023-10-29 08:00:00+00:00,30.11,92.04,12.49
2023-10-29 09:00:00+00:00,5.48,25.96,12.71
2023-10-29 10:00:00+00:00,37.16,110.33,13.38
2023-10-29 11:00:00+00:00,45.68,131.65,13.54
2023-10-29 12:00:00+00:00,295.98,775.67,14.06
2023-10-29 13:00:00+00:00,175.8,454.63,14.89
2023-10-29 14:00:00+00:00,135.48,353.25,15.03
2023-10-29 15:00:00+00:00,117.81,313.74,15.13
2023-10-29 16:00:00+00:00,4.57,24.94,14.73
2023-10-29 17:00:00+00:00,0.0,0.0,14.14
2023-10-29 18:00:00+00:00,0.0,0.0,13.8
2023-10-29 19:00:00+00:00,0.0,0.0,12.04
2023-10-29 20:00:00+00:00,0.0,0.0,11.62
2023-10-29 21:00:00+00:00,0.0,0.0,11.17
2023-10-29 22:00:00+00:00,0.0,0.0,11.28
2023-10-29 23:00:00+00:00,0.0,0.0,11.37
2023-10-30 00:00:00+00:00,0.0,0.0,11.44
2023-10-30 01:00:00+00:00,0.0,0.0,11.42
2023-10-30 02:00:00+00:00,0.0,0.0,11.32
2023-10-30 03:00:00+00:00,0.0,0.0,11.37
2023-10-30 04:00:00+00:00,0.0,0.0,10.95
2023-10-30 05:00:00+00:00,0.0,0.0,10.35
2023-10-30 06:00:00+00:00,0.0,0.0,10.1
2023-10-30 07:00:00+00:00,4.75,23.82,10.7
2023-10-30 08:00:00+00:00,7.08,30.59,10.8
2023-10-30 09:00:00+00:00,12.96,47.28,11.17
2023-10-30 10:00:00+00:00,14.95,52.85,11.87
2023-10-30 11:00:00+00:00,12.22,45.43,12.0
2023-10-30 12:00:00+00:00,23.69,76.02,12.25
2023-10-30 13:00:00+00:00,14.24,50.99,12.44
2023-10-30 14:00:00+00:00,15.95,55.63,12.45
2023-10-30 15:00:00+00:00,11.55,43.57,12.3
2023-10-30 16:00:00+00:00,0.0,4.64,12.17
2023-10-30 17:00:00+00:00,0.0,0.0,11.44
2023-10-30 18:00:00+00:00,0.0,0.0,11.17
2023-10-30 19:00:00+00:00,0.0,0.0,10.71
2023-10-30 20:00:00+00:00,0.0,0.0,9.94
2023-10-30 21:00:00+00:00,0.0,0.0,9.16
2023-10-30 22:00:00+00:00,0.0,0.0,8.85
2023-10-30 23:00:00+00:00,0.0,0.0,8.78
2023-10-31 00:00:00+00:00,0.0,0.0,8.5
2023-10-31 01:00:00+00:00,0.0,0.0,8.22
2023-10-31 02:00:00+00:00,0.0,0.0,8.07
2023-10-31 03:00:00+00:00,0.0,0.0,7.86
2023-10-31 04:00:00+00:00,0.0,0.0,7.68
2023-10-31 05:00:00+00:00,0.0,0.0,7.91
2023-10-31 06:00:00+00:00,0.0,0.0,8.66
2023-10-31 07:00:00+00:00,1.43,12.05,8.04
2023-10-31 08:00:00+00:00,54.26,150.44,9.07
2023-10-31 09:00:00+00:00,18.63,62.12,10.38
2023-10-31 10:00:00+00:00,18.88,63.04,11.51
2023-10-31 11:00:00+00:00,24.52,77.88,12.23
2023-10-31 12:00:00+00:00,21.21,69.53,13.1
2023-10-31 13:00:00+00:00,129.78,339.92,13.87
2023-10-31 14:00:00+00:00,46.19,133.23,14.25
2023-10-31 15:00:00+00:00,23.58,76.18,14.42
2023-10-31 16:00:00+00:00,0.0,0.93,13.72
2023-10-31 17:00:00+00:00,0.0,0.0,13.25
2023-10-31 18:00:00+00:00,0.0,0.0,12.92
2023-10-31 19:00:00+00:00,0.0,0.0,12.54
2023-10-31 20:00:00+00:00,0.0,0.0,12.18
2023-10-31 21:00:00+00:00,0.0,0.0,12.14
2023-10-31 22:00:00+00:00,0.0,0.0,12.37
2023-10-31 23:00:00+00:00,0.0,0.0,12.48
2023-11-01 00:00:00+00:00,0.0,0.0,12.3
2023-11-01 01:00:00+00:00,0.0,0.0,12.08
2023-11-01 02:00:00+00:00,0.0,0.0,11.87
2023-11-01 03:00:00+00:00,0.0,0.0,11.72
2023-11-01 04:00:00+00:00,0.0,0.0,11.47
2023-11-01 05:00:00+00:00,0.0,0.0,11.47
2023-11-01 06:00:00+00:00,0.0,0.0,11.27
2023-11-01 07:00:00+00:00,12.51,47.74,11.25
2023-11-01 08:00:00+00:00,76.93,206.98,11.71
2023-11-01 09:00:00+00:00,64.27,176.15,12.54
2023-11-01 10:00:00+00:00,18.42,62.12,12.89
2023-11-01 11:00:00+00:00,62.81,173.57,13.22
2023-11-01 12:00:00+00:00,48.4,137.67,12.32
2023-11-01 13:00:00+00:00,101.0,264.89,12.02
2023-11-01 14:00:00+00:00,26.43,82.51,11.82
2023-11-01 15:00:00+00:00,1.16,11.13,11.9
2023-11-01 16:00:00+00:00,0.0,0.93,11.98
2023-11-01 17:00:00+00:00,0.0,0.0,11.55
2023-11-01 18:00:00+00:00,0.0,0.0,11.18
2023-11-01 19:00:00+00:00,0.0,0.0,10.74
2023-11-01 20:00:00+00:00,0.0,0.0,10.58
2023-11-01 21:00:00+00:00,0.0,0.0,10.66
2023-11-01 22:00:00+00:00,0.0,0.0,11.0
2023-11-01 23:00:00+00:00,0.0,0.0,10.96
2023-11-02 00:00:00+00:00,0.0,0.0,10.29
2023-11-02 01:00:00+00:00,0.0,0.0,10.36
2023-11-02 02:00:00+00:00,0.0,0.0,10.59
2023-11-02 03:00:00+00:00,0.0,0.0,10.99
2023-11-02 04:00:00+00:00,0.0,0.0,11.78
2023-11-02 05:00:00+00:00,0.0,0.0,11.98
2023-11-02 06:00:00+00:00,0.0,0.0,11.59
2023-11-02 07:00:00+00:00,16.12,58.53,12.59
2023-11-02 08:00:00+00:00,36.96,108.83,12.73
2023-11-02 09:00:00+00:00,18.14,61.19,12.66
2023-11-02 10:00:00+00:00,22.42,72.31,12.54
2023-11-02 11:00:00+00:00,47.4,134.89,12.79
2023-11-02 12:00:00+00:00,121.4,313.05,13.03
2023-11-02 13:00:00+00:00,65.37,178.28,12.88
2023-11-02 14:00:00+00:00,59.37,163.32,12.55
2023-11-02 15:00:00+00:00,32.1,96.93,12.16
2023-11-02 16:00:00+00:00,0.0,1.85,11.6
2023-11-02 17:00:00+00:00,0.0,0.0,11.11
2023-11-02 18:00:00+00:00,0.0,0.0,10.68
2023-11-02 19:00:00+00:00,0.0,0.0,9.72
2023-11-02 20:00:00+00:00,0.0,0.0,9.51
2023-11-02 21:00:00+00:00,0.0,0.0,9.3
2023-11-02 22:00:00+00:00,0.0,0.0,9.1
2023-11-02 23:00:00+00:00,0.0,0.0,8.84
2023-11-03 00:00:00+00:00,0.0,0.0,8.67
2023-11-03 01:00:00+00:00,0.0,0.0,8.48
2023-11-03 02:00:00+00:00,0.0,0.0,8.38
2023-11-03 03:00:00+00:00,0.0,0.0,8.01
2023-11-03 04:00:00+00:00,0.0,0.0,7.71
2023-11-03 05:00:00+00:00,0.0,0.0,7.28
2023-11-03 06:00:00+00:00,0.0,0.0,6.95
2023-11-03 07:00:00+00:00,10.48,41.25,6.2
2023-11-03 08:00:00+00:00,56.09,152.92,6.65
2023-11-03 09:00:00+00:00,189.94,480.57,7.72
2023-11-03 10:00:00+00:00,258.6,664.49,9.0
2023-11-03 11:00:00+00:00,150.83,386.03,10.32
2023-11-03 12:00:00+00:00,180.61,461.62,11.2
2023-11-03 13:00:00+00:00,120.69,312.72,11.54
2023-11-03 14:00:00+00:00,16.78,57.48,11.37
2023-11-03 15:00:00+00:00,16.53,56.78,11.25
2023-11-03 16:00:00+00:00,0.0,0.0,10.57
2023-11-03 17:00:00+00:00,0.0,0.0,9.62
2023-11-03 18:00:00+00:00,0.0,0.0,9.21
2023-11-03 19:00:00+00:00,0.0,0.0,8.3
2023-11-03 20:00:00+00:00,0.0,0.0,7.76
2023-11-03 21:00:00+00:00,0.0,0.0,7.96
2023-11-03 22:00:00+00:00,0.0,0.0,8.44
2023-11-03 23:00:00+00:00,0.0,0.0,8.42
2023-11-04 00:00:00+00:00,0.0,0.0,8.23
2023-11-04 01:00:00+00:00,0.0,0.0,8.31
2023-11-04 02:00:00+00:00,0.0,0.0,8.08
2023-11-04 03:00:00+00:00,0.0,0.0,7.84
2023-11-04 04:00:00+00:00,0.0,0.0,8.25
2023-11-04 05:00:00+00:00,0.0,0.0,8.51
2023-11-04 06:00:00+00:00,0.0,0.0,8.74
2023-11-04 07:00:00+00:00,12.4,47.49,8.91
2023-11-04 08:00:00+00:00,43.13,122.28,8.58
2023-11-04 09:00:00+00:00,21.71,69.53,8.87
2023-11-04 10:00:00+00:00,36.87,107.54,9.26
2023-11-04 11:00:00+00:00,9.05,36.16,10.37
2023-11-04 12:00:00+00:00,219.32,558.45,11.44
2023-11-04 13:00:00+00:00,181.97,465.27,12.02
2023-11-04 14:00:00+00:00,46.51,132.64,12.76
2023-11-04 15:00:00+00:00,5.79,26.89,12.94
2023-11-04 16:00:00+00:00,0.0,0.0,12.12
2023-11-04 17:00:00+00:00,0.0,0.0,11.56
2023-11-04 18:00:00+00:00,0.0,0.0,11.08
2023-11-04 19:00:00+00:00,0.0,0.0,10.71
2023-11-04 20:00:00+00:00,0.0,0.0,10.46
2023-11-04 21:00:00+00:00,0.0,0.0,10.62
2023-11-04 22:00:00+00:00,0.0,0.0,10.45
2023-11-04 23:00:00+00:00,0.0,0.0,11.04
2023-11-05 00:00:00+00:00,0.0,0.0,10.42
2023-11-05 01:00:00+00:00,0.0,0.0,10.12
2023-11-05 02:00:00+00:00,0.0,0.0,10.22
2023-11-05 03:00:00+00:00,0.0,0.0,9.89
2023-11-05 04:00:00+00:00,0.0,0.0,9.69
2023-11-05 05:00:00+00:00,0.0,0.0,9.65
2023-11-05 06:00:00+00:00,0.0,0.0,9.84
2023-11-05 07:00:00+00:00,14.35,53.64,9.99
2023-11-05 08:00:00+00:00,18.12,60.65,10.17
2023-11-05 09:00:00+00:00,15.12,52.85,10.67
2023-11-05 10:00:00+00:00,37.26,109.4,11.01
2023-11-05 11:00:00+00:00,127.53,328.41,11.22
2023-11-05 12:00:00+00:00,192.17,492.47,12.39
2023-11-05 13:00:00+00:00,240.25,619.84,12.99
2023-11-05 14:00:00+00:00,192.19,493.34,12.63
2023-11-05 15:00:00+00:00,0.93,10.2,11.97
2023-11-05 16:00:00+00:00,0.0,0.0,11.58
2023-11-05 17:00:00+00:00,0.0,0.0,11.18
2023-11-05 18:00:00+00:00,0.0,0.0,10.89
2023-11-05 19:00:00+00:00,0.0,0.0,10.75
2023-11-05 20:00:00+00:00,0.0,0.0,10.53
2023-11-05 21:00:00+00:00,0.0,0.0,10.41
2023-11-05 22:00:00+00:00,0.0,0.0,9.97
2023-11-05 23:00:00+00:00,0.0,0.0,9.74
2023-11-06 00:00:00+00:00,0.0,0.0,9.56
2023-11-06 01:00:00+00:00,0.0,0.0,9.09
2023-11-06 02:00:00+00:00,0.0,0.0,8.74
2023-11-06 03:00:00+00:00,0.0,0.0,8.4
2023-11-06 04:00:00+00:00,0.0,0.0,8.19
2023-11-06 05:00:00+00:00,0.0,0.0,8.06
2023-11-06 06:00:00+00:00,0.0,0.0,8.23
2023-11-06 07:00:00+00:00,12.78,48.83,7.95
2023-11-06 08:00:00+00:00,125.77,324.47,8.69
2023-11-06 09:00:00+00:00,161.01,408.64,9.62
2023-11-06 10:00:00+00:00,172.73,438.26,10.73
2023-11-06 11:00:00+00:00,113.91,295.32,11.45
2023-11-06 12:00:00+00:00,115.8,300.68,11.93
2023-11-06 13:00:00+00:00,196.74,504.34,12.3
2023-11-06 14:00:00+00:00,96.66,254.84,12.36
2023-11-06 15:00:00+00:00,24.13,76.95,12.13
2023-11-06 16:00:00+00:00,0.0,0.0,11.58
2023-11-06 17:00:00+00:00,0.0,0.0,10.77
2023-11-06 18:00:00+00:00,0.0,0.0,9.87
2023-11-06 19:00:00+00:00,0.0,0.0,9.33
2023-11-06 20:00:00+00:00,0.0,0.0,9.04
2023-11-06 21:00:00+00:00,0.0,0.0,8.77
2023-11-06 22:00:00+00:00,0.0,0.0,8.53
2023-11-06 23:00:00+00:00,0.0,0.0,8.12
2023-11-07 00:00:00+00:00,0.0,0.0,7.96
2023-11-07 01:00:00+00:00,0.0,0.0,7.8
2023-11-07 02:00:00+00:00,0.0,0.0,7.73
2023-11-07 03:00:00+00:00,0.0,0.0,7.44
2023-11-07 04:00:00+00:00,0.0,0.0,7.22
2023-11-07 05:00:00+00:00,0.0,0.0,7.38
2023-11-07 06:00:00+00:00,0.0,0.0,7.59
2023-11-07 07:00:00+00:00,6.01,28.14,6.42
2023-11-07 08:00:00+00:00,90.94,237.29,6.79
2023-11-07 09:00:00+00:00,219.27,555.21,7.9
2023-11-07 10:00:00+00:00,264.36,674.74,8.88
2023-11-07 11:00:00+00:00,288.63,744.62,9.97
2023-11-07 12:00:00+00:00,287.09,742.22,10.68
2023-11-07 13:00:00+00:00,219.88,562.72,10.94
2023-11-07 14:00:00+00:00,82.01,217.61,11.19
2023-11-07 15:00:00+00:00,70.97,193.5,10.77
2023-11-07 16:00:00+00:00,0.0,0.0,10.39
2023-11-07 17:00:00+00:00,0.0,0.0,9.88
2023-11-07 18:00:00+00:00,0.0,0.0,9.63
2023-11-07 19:00:00+00:00,0.0,0.0,8.96
2023-11-07 20:00:00+00:00,0.0,0.0,8.84
2023-11-07 21:00:00+00:00,0.0,0.0,8.36
2023-11-07 22:00:00+00:00,0.0,0.0,8.03
2023-11-07 23:00:00+00:00,0.0,0.0,7.59
2023-11-08 00:00:00+00:00,0.0,0.0,7.32
2023-11-08 01:00:00+00:00,0.0,0.0,6.95
2023-11-08 02:00:00+00:00,0.0,0.0,6.79
2023-11-08 03:00:00+00:00,0.0,0.0,6.36
2023-11-08 04:00:00+00:00,0.0,0.0,6.21
2023-11-08 05:00:00+00:00,0.0,0.0,6.12
2023-11-08 06:00:00+00:00,0.0,0.0,6.03
2023-11-08 07:00:00+00:00,3.48,19.77,5.89
2023-11-08 08:00:00+00:00,40.47,115.21,6.63
2023-11-08 09:00:00+00:00,11.17,41.72,7.91
2023-11-08 10:00:00+00:00,38.95,112.84,9.39
2023-11-08 11:00:00+00:00,80.15,212.87,10.12
2023-11-08 12:00:00+00:00,67.42,182.78,11.0
2023-11-08 13:00:00+00:00,88.66,233.78,11.38
2023-11-08 14:00:00+00:00,57.12,157.17,10.91
2023-11-08 15:00:00+00:00,4.36,22.25,10.68
2023-11-08 16:00:00+00:00,0.0,0.0,10.54
2023-11-08 17:00:00+00:00,0.0,0.0,10.89
2023-11-08 18:00:00+00:00,0.0,0.0,11.49
2023-11-08 19:00:00+00:00,0.0,0.0,11.64
2023-11-08 20:00:00+00:00,0.0,0.0,11.42
2023-11-08 21:00:00+00:00,0.0,0.0,10.94
2023-11-08 22:00:00+00:00,0.0,0.0,10.81
2023-11-08 23:00:00+00:00,0.0,0.0,10.79
2023-11-09 00:00:00+00:00,0.0,0.0,10.66
2023-11-09 01:00:00+00:00,0.0,0.0,10.5
2023-11-09 02:00:00+00:00,0.0,0.0,10.44
2023-11-09 03:00:00+00:00,0.0,0.0,10.36
2023-11-09 04:00:00+00:00,0.0,0.0,10.26
2023-11-09 05:00:00+00:00,0.0,0.0,10.18
2023-11-09 06:00:00+00:00,0.0,0.0,9.95
2023-11-09 07:00:00+00:00,0.95,10.2,9.03
2023-11-09 08:00:00+00:00,149.65,387.35,8.77
2023-11-09 09:00:00+00:00,76.19,202.15,9.26
2023-11-09 10:00:00+00:00,265.34,683.67,9.8
2023-11-09 11:00:00+00:00,42.1,121.13,10.31
2023-11-09 12:00:00+00:00,161.36,410.75,10.63
2023-11-09 13:00:00+00:00,5.85,26.89,10.81
2023-11-09 14:00:00+00:00,140.44,360.65,10.92
2023-11-09 15:00:00+00:00,0.73,9.27,9.98
2023-11-09 16:00:00+00:00,0.0,0.0,9.42
2023-11-09 17:00:00+00:00,0.0,0.0,8.76
2023-11-09 18:00:00+00:00,0.0,0.0,8.42
2023-11-09 19:00:00+00:00,0.0,0.0,8.22
2023-11-09 20:00:00+00:00,0.0,0.0,8.17
2023-11-09 21:00:00+00:00,0.0,0.0,8.15
2023-11-09 22:00:00+00:00,0.0,0.0,7.85
2023-11-09 23:00:00+00:00,0.0,0.0,7.71
2023-11-10 00:00:00+00:00,0.0,0.0,7.46
2023-11-10 01:00:00+00:00,0.0,0.0,7.16
2023-11-10 02:00:00+00:00,0.0,0.0,7.02
2023-11-10 03:00:00+00:00,0.0,0.0,6.82
2023-11-10 04:00:00+00:00,0.0,0.0,6.38
2023-11-10 05:00:00+00:00,0.0,0.0,6.1
2023-11-10 06:00:00+00:00,0.0,0.0,5.98
2023-11-10 07:00:00+00:00,0.0,3.71,6.37
2023-11-10 08:00:00+00:00,43.69,122.96,6.79
2023-11-10 09:00:00+00:00,172.06,432.72,7.62
2023-11-10 10:00:00+00:00,86.76,227.0,8.7
2023-11-10 11:00:00+00:00,213.8,539.89,10.03
2023-11-10 12:00:00+00:00,104.82,271.97,11.17
2023-11-10 13:00:00+00:00,65.98,179.02,11.19
2023-11-10 14:00:00+00:00,42.09,120.58,10.49
2023-11-10 15:00:00+00:00,13.98,49.71,9.77
2023-11-10 16:00:00+00:00,0.0,0.0,9.31
2023-11-10 17:00:00+00:00,0.0,0.0,9.18
2023-11-10 18:00:00+00:00,0.0,0.0,8.74
2023-11-10 19:00:00+00:00,0.0,0.0,8.54
2023-11-10 20:00:00+00:00,0.0,0.0,7.89
2023-11-10 21:00:00+00:00,0.0,0.0,7.56
2023-11-10 22:00:00+00:00,0.0,0.0,7.24
2023-11-10 23:00:00+00:00,0.0,0.0,6.66
2023-11-11 00:00:00+00:00,0.0,0.0,6.19
2023-11-11 01:00:00+00:00,0.0,0.0,6.16
2023-11-11 02:00:00+00:00,0.0,0.0,5.77
2023-11-11 03:00:00+00:00,0.0,0.0,5.53
2023-11-11 04:00:00+00:00,0.0,0.0,5.34
2023-11-11 05:00:00+00:00,0.0,0.0,5.29
2023-11-11 06:00:00+00:00,0.0,0.0,5.22
2023-11-11 07:00:00+00:00,0.0,5.56,5.44
2023-11-11 08:00:00+00:00,102.17,264.88,6.08
2023-11-11 09:00:00+00:00,43.69,123.41,7.27
2023-11-11 10:00:00+00:00,232.85,600.26,8.51
2023-11-11 11:00:00+00:00,13.08,47.28,9.8
2023-11-11 12:00:00+00:00,33.14,99.2,10.58
2023-11-11 13:00:00+00:00,278.01,731.75,11.0
2023-11-11 14:00:00+00:00,164.6,424.96,11.0
2023-11-11 15:00:00+00:00,87.67,235.63,10.17
2023-11-11 16:00:00+00:00,0.0,0.0,9.24
2023-11-11 17:00:00+00:00,0.0,0.0,8.21
2023-11-11 18:00:00+00:00,0.0,0.0,7.23
2023-11-11 19:00:00+00:00,0.0,0.0,5.98
2023-11-11 20:00:00+00:00,0.0,0.0,5.27
2023-11-11 21:00:00+00:00,0.0,0.0,4.92
2023-11-11 22:00:00+00:00,0.0,0.0,4.86
2023-11-11 23:00:00+00:00,0.0,0.0,5.09
2023-11-12 00:00:00+00:00,0.0,0.0,5.17
2023-11-12 01:00:00+00:00,0.0,0.0,5.39
2023-11-12 02:00:00+00:00,0.0,0.0,5.68
2023-11-12 03:00:00+00:00,0.0,0.0,5.94
2023-11-12 04:00:00+00:00,0.0,0.0,6.12
2023-11-12 05:00:00+00:00,0.0,0.0,6.16
2023-11-12 06:00:00+00:00,0.0,0.0,6.04
2023-11-12 07:00:00+00:00,0.0,0.93,6.14
2023-11-12 08:00:00+00:00,25.75,79.17,6.49
2023-11-12 09:00:00+00:00,25.91,79.8,7.13
2023-11-12 10:00:00+00:00,16.06,54.7,7.18
2023-11-12 11:00:00+00:00,24.71,76.95,7.28
2023-11-12 12:00:00+00:00,30.19,90.86,7.52
2023-11-12 13:00:00+00:00,14.59,50.99,7.77
2023-11-12 14:00:00+00:00,70.93,190.23,8.11
2023-11-12 15:00:00+00:00,20.16,65.93,8.57
2023-11-12 16:00:00+00:00,0.0,0.0,9.11
2023-11-12 17:00:00+00:00,0.0,0.0,9.68
2023-11-12 18:00:00+00:00,0.0,0.0,10.15
2023-11-12 19:00:00+00:00,0.0,0.0,10.74
2023-11-12 20:00:00+00:00,0.0,0.0,11.17
2023-11-12 21:00:00+00:00,0.0,0.0,11.82
2023-11-12 22:00:00+00:00,0.0,0.0,12.16
2023-11-12 23:00:00+00:00,0.0,0.0,11.66
2023-11-13 00:00:00+00:00,0.0,0.0,10.92
2023-11-13 01:00:00+00:00,0.0,0.0,10.75
2023-11-13 02:00:00+00:00,0.0,0.0,10.67
2023-11-13 03:00:00+00:00,0.0,0.0,10.51
2023-11-13 04:00:00+00:00,0.0,0.0,10.79
2023-11-13 05:00:00+00:00,0.0,0.0,11.4
2023-11-13 06:00:00+00:00,0.0,0.0,12.64
2023-11-13 07:00:00+00:00,0.0,0.0,13.75
2023-11-13 08:00:00+00:00,3.7,20.4,14.3
2023-11-13 09:00:00+00:00,21.04,69.53,15.0
2023-11-13 10:00:00+00:00,17.15,59.33,15.61
2023-11-13 11:00:00+00:00,15.08,53.77,15.78
2023-11-13 12:00:00+00:00,22.73,74.17,15.72
2023-11-13 13:00:00+00:00,16.77,58.41,15.96
2023-11-13 14:00:00+00:00,2.84,17.62,16.3
2023-11-13 15:00:00+00:00,2.33,15.76,15.69
2023-11-13 16:00:00+00:00,0.0,0.0,14.78
2023-11-13 17:00:00+00:00,0.0,0.0,13.96
2023-11-13 18:00:00+00:00,0.0,0.0,13.15
2023-11-13 19:00:00+00:00,0.0,0.0,11.54
2023-11-13 20:00:00+00:00,0.0,0.0,11.03
2023-11-13 21:00:00+00:00,0.0,0.0,10.94
2023-11-13 22:00:00+00:00,0.0,0.0,10.84
2023-11-13 23:00:00+00:00,0.0,0.0,10.75
2023-11-14 00:00:00+00:00,0.0,0.0,10.51
2023-11-14 01:00:00+00:00,0.0,0.0,10.52
2023-11-14 02:00:00+00:00,0.0,0.0,10.5
2023-11-14 03:00:00+00:00,0.0,0.0,10.66
2023-11-14 04:00:00+00:00,0.0,0.0,10.79
2023-11-14 05:00:00+00:00,0.0,0.0,10.78
2023-11-14 06:00:00+00:00,0.0,0.0,10.81
2023-11-14 07:00:00+00:00,0.0,0.0,10.94
2023-11-14 08:00:00+00:00,6.76,29.67,11.33
2023-11-14 09:00:00+00:00,9.28,37.08,12.05
2023-11-14 10:00:00+00:00,23.78,76.02,12.56
2023-11-14 11:00:00+00:00,21.94,71.39,13.02
2023-11-14 12:00:00+00:00,10.85,41.72,13.52
2023-11-14 13:00:00+00:00,10.88,41.72,13.04
2023-11-14 14:00:00+00:00,6.1,27.81,12.54
2023-11-14 15:00:00+00:00,0.32,7.42,12.24
2023-11-14 16:00:00+00:00,0.0,0.0,11.63
2023-11-14 17:00:00+00:00,0.0,0.0,10.99
2023-11-14 18:00:00+00:00,0.0,0.0,10.56
2023-11-14 19:00:00+00:00,0.0,0.0,10.66
2023-11-14 20:00:00+00:00,0.0,0.0,10.62
2023-11-14 21:00:00+00:00,0.0,0.0,10.57
2023-11-14 22:00:00+00:00,0.0,0.0,10.63
2023-11-14 23:00:00+00:00,0.0,0.0,10.72
2023-11-15 00:00:00+00:00,0.0,0.0,10.61
2023-11-15 01:00:00+00:00,0.0,0.0,10.38
2023-11-15 02:00:00+00:00,0.0,0.0,10.2
2023-11-15 03:00:00+00:00,0.0,0.0,10.42
2023-11-15 04:00:00+00:00,0.0,0.0,10.44
2023-11-15 05:00:00+00:00,0.0,0.0,10.46
2023-11-15 06:00:00+00:00,0.0,0.0,9.96
2023-11-15 07:00:00+00:00,0.0,0.0,9.46
2023-11-15 08:00:00+00:00,78.38,209.59,9.53
2023-11-15 09:00:00+00:00,168.6,431.4,10.01
2023-11-15 10:00:00+00:00,142.8,365.49,11.02
2023-11-15 11:00:00+00:00,103.71,271.38,11.9
2023-11-15 12:00:00+00:00,15.67,54.7,12.32
2023-11-15 13:00:00+00:00,17.42,59.33,12.28
2023-11-15 14:00:00+00:00,207.28,536.45,12.3
2023-11-15 15:00:00+00:00,6.43,28.74,11.89
2023-11-15 16:00:00+00:00,0.0,0.0,11.18
2023-11-15 17:00:00+00:00,0.0,0.0,10.27
2023-11-15 18:00:00+00:00,0.0,0.0,9.95
2023-11-15 19:00:00+00:00,0.0,0.0,9.22
2023-11-15 20:00:00+00:00,0.0,0.0,9.35
2023-11-15 21:00:00+00:00,0.0,0.0,9.45
2023-11-15 22:00:00+00:00,0.0,0.0,9.26
2023-11-15 23:00:00+00:00,0.0,0.0,8.71
2023-11-16 00:00:00+00:00,0.0,0.0,8.41
2023-11-16 01:00:00+00:00,0.0,0.0,7.85
2023-11-16 02:00:00+00:00,0.0,0.0,7.81
2023-11-16 03:00:00+00:00,0.0,0.0,7.71
2023-11-16 04:00:00+00:00,0.0,0.0,7.76
2023-11-16 05:00:00+00:00,0.0,0.0,7.77
